gene	time1	time2	time3	time4	time5	time6	time7	time8	time9	time10
F47	17.62143	17.852186	18.495439	18.407243	18.68348	19.142824	19.244375	19.024985	18.522747	19.105985
F47	17.62143	17.672424	18.495439	18.407243	18.586887	19.142824	19.071407	18.853645	18.355007	19.105985
F47	17.70533	17.672424	18.495439	18.407243	18.68348	19.142824	19.071407	18.774563	18.522747	18.913273
F47	17.771453	17.879044	18.402971	18.345394	18.68348	19.27382	19.071407	18.853645	18.447054	19.014916
F47	17.771453	17.81129	18.333527	18.407243	18.586887	19.27382	19.244375	18.774563	18.355007	19.105985
F47	17.70533	17.879044	18.402971	18.538301	18.586887	19.142824	19.071407	18.774563	18.355007	19.014916
F47	17.70533	17.944674	18.495439	18.407243	18.586887	19.27382	19.244375	18.774563	18.236273	19.014916
F47	17.62143	17.767743	18.402971	18.295115	18.391272	19.142824	18.964331	18.456265	17.706583	18.913273
F47	17.5178	17.81129	18.333527	18.407243	18.531604	19.054957	18.964331	18.607617	18.017863	19.105985
F47	17.568244	17.879044	18.333527	18.295115	18.531604	19.054957	19.244375	18.774563	18.447054	19.233178
F47	17.379483	17.879044	18.495439	18.407243	18.586887	19.27382	19.071407	18.774563	18.236273	19.105985
F47	17.5178	18.071704	18.333527	18.295115	18.391272	19.142824	19.244375	18.713288	18.447054	19.105985
F47	17.5178	18.116642	18.333527	18.407243	18.457575	19.27382	19.071407	18.774563	18.355007	19.014916
F47	17.5178	17.852186	18.333527	18.407243	18.34078	19.142824	19.244375	18.774563	18.447054	19.014916
F47	17.431984	17.852186	18.402971	18.345394	18.271968	19.142824	19.071407	18.853645	18.355007	18.913273
F47	17.431984	17.916175	18.28057	18.345394	18.207246	19.054957	19.244375	18.774563	18.522747	18.913273
F47	17.966322	18.018865	18.495439	18.407243	18.68348	19.142824	19.244375	19.110865	18.87103	19.233178
F47	17.771453	18.171508	18.402971	18.407243	18.68348	19.441883	19.244375	18.924683	18.967617	19.233178
F47	17.966322	18.071704	18.402971	18.345394	18.68348	19.142824	19.244375	19.024985	18.87103	19.105985
F47	17.864421	18.071704	18.402971	18.345394	18.813245	19.27382	19.244375	19.024985	18.87103	19.233178
F47	17.864421	18.071704	18.495439	18.407243	18.68348	19.142824	19.244375	19.110865	18.87103	19.105985
F47	17.864421	18.171508	18.495439	18.407243	18.68348	19.142824	19.244375	19.024985	18.792038	19.105985
F47	17.864421	18.227896	18.402971	18.407243	18.586887	19.27382	19.244375	19.260821	18.87103	19.233178
F47	17.864421	17.944674	18.28057	18.345394	18.586887	19.142824	19.244375	18.924683	18.792038	19.014916
F47	17.771453	18.018865	18.402971	18.407243	18.586887	19.27382	19.244375	19.110865	18.967617	19.233178
F47	17.864421	17.944674	18.495439	18.407243	18.586887	19.27382	19.244375	18.924683	18.792038	18.913273
F47	17.864421	18.071704	18.402971	18.407243	18.586887	19.27382	19.244375	19.024985	18.792038	19.233178
F47	17.864421	18.018865	18.402971	18.295115	18.531604	19.142824	19.244375	19.110865	18.792038	19.105985
F47	17.864421	18.116642	18.402971	18.407243	18.34078	19.142824	19.244375	19.110865	18.792038	19.233178
F47	17.966322	18.227896	18.402971	18.345394	18.586887	19.142824	19.244375	19.110865	18.792038	19.233178
F47	17.771453	18.116642	18.333527	18.295115	18.586887	19.27382	19.244375	19.024985	18.87103	19.421882
F47	17.864421	18.171508	18.402971	18.345394	18.457575	19.142824	19.244375	19.110865	18.87103	19.014916
F47	17.70533	18.018865	18.402971	18.407243	18.586887	19.27382	19.244375	19.024985	18.72043	19.233178
F48	19.570578	19.280012	18.927704	18.345394	19.151068	19.27382	18.964331	18.774563	18.72043	19.105985
F48	19.570578	19.035253	19.031885	18.538301	19.314095	19.054957	19.071407	18.853645	18.72043	19.233178
F48	19.570578	19.185055	18.835556	18.660219	19.209513	19.054957	18.79471	18.924683	18.72043	19.233178
F48	19.570578	19.185055	18.835556	18.538301	19.314095	19.054957	18.964331	18.924683	18.610548	19.014916
F48	19.570578	19.280012	18.835556	18.73665	19.314095	19.142824	18.964331	18.774563	18.610548	19.105985
F48	19.570578	19.185055	18.835556	18.538301	19.408407	19.054957	18.865833	18.853645	18.610548	19.014916
F48	19.499752	19.185055	18.835556	18.295115	19.209513	19.054957	18.865833	18.853645	18.792038	18.913273
F48	19.570578	19.369557	18.835556	18.538301	19.408407	19.142824	18.79471	18.853645	18.610548	19.105985
F48	19.499752	19.185055	18.835556	18.538301	19.151068	18.980794	18.865833	18.853645	18.522747	19.014916
F48	19.570578	19.369557	18.927704	18.538301	19.408407	19.27382	18.79471	18.853645	18.522747	18.913273
F48	19.499752	19.035253	18.927704	18.407243	19.209513	19.142824	18.79471	19.024985	18.792038	19.014916
F48	19.499752	19.280012	18.927704	18.538301	19.314095	19.054957	18.79471	18.853645	18.610548	19.014916
F48	19.370888	19.035253	18.927704	18.538301	19.209513	19.054957	18.964331	18.924683	18.610548	18.913273
F48	19.499752	19.106201	18.927704	18.538301	19.209513	19.142824	18.79471	18.853645	18.522747	18.913273
F48	19.499752	19.106201	19.031885	18.538301	19.314095	19.054957	18.865833	19.110865	18.792038	19.105985
F48	19.499752	19.280012	18.927704	18.538301	19.408407	18.980794	18.79471	18.924683	18.610548	18.815496
F48	19.499752	19.185055	18.927704	18.538301	19.209513	19.27382	18.865833	18.853645	18.792038	19.105985
F48	19.370888	18.885266	18.927704	18.660219	19.039332	19.054957	18.865833	18.853645	18.236273	18.913273
F48	19.499752	19.185055	18.835556	18.73665	19.314095	19.054957	18.79471	18.774563	18.103123	18.709331
F48	19.570578	19.035253	18.835556	18.538301	19.096432	19.054957	18.79471	18.713288	18.103123	18.913273
F48	19.499752	19.035253	18.835556	18.851674	19.314095	19.142824	18.685879	18.853645	18.103123	18.709331
F48	19.370888	18.716736	18.927704	18.103391	19.151068	19.054957	18.685879	18.924683	18.236273	18.913273
F48	19.370888	19.035253	18.835556	18.801582	19.151068	18.980794	18.685879	18.853645	17.839791	18.525475
F48	19.221815	18.885266	18.595844	18.851674	19.096432	18.869469	18.685879	18.607617	17.839791	18.815496
F48	19.221815	18.716736	18.595844	18.538301	19.096432	18.869469	18.685879	18.713288	17.839791	18.709331
F48	19.370888	19.035253	18.835556	18.538301	19.408407	18.980794	18.685879	18.713288	17.839791	18.815496
F48	19.499752	18.885266	18.927704	18.73665	19.314095	18.980794	18.865833	18.853645	17.915073	19.105985
F48	19.499752	19.035253	18.927704	18.660219	19.408407	19.054957	18.79471	18.713288	18.103123	18.632425
F48	19.370888	18.885266	18.835556	18.660219	19.209513	18.980794	18.685879	18.774563	18.355007	18.913273
F48	19.499752	19.035253	18.835556	18.801582	19.096432	19.054957	18.79471	18.774563	18.236273	18.815496
F48	19.221815	19.035253	18.835556	18.660219	19.209513	19.054957	18.79471	18.607617	18.103123	18.913273
F48	19.370888	19.035253	18.835556	18.538301	19.209513	19.054957	18.685879	18.663635	18.236273	18.913273
F48	19.499752	18.716736	18.927704	18.538301	19.039332	19.054957	18.685879	18.663635	18.355007	18.913273
F48	19.101202	19.035253	18.835556	18.538301	19.151068	19.054957	18.79471	18.607617	18.236273	18.815496
F49	18.407859	18.40093	17.999947	17.655449	17.878406	17.628318	17.376897	16.932317	16.497242	16.553575
F49	18.407859	18.337814	18.047245	17.763121	17.914309	17.553119	17.259652	16.655835	16.286942	16.553575
F49	18.407859	18.337814	17.999947	17.695772	17.943894	17.628318	17.376897	16.932317	16.40167	16.74373
F49	18.495737	18.171508	17.902751	17.988426	18.157412	17.553119	17.344522	16.845935	16.451941	16.648245
F49	18.407859	18.40093	17.764004	17.609199	17.943894	17.553119	17.344522	16.763472	16.497242	16.611629
F49	18.2882	18.337814	17.902751	17.609199	17.976434	17.707209	17.376897	16.932317	16.497242	16.611629
F49	18.407859	18.40093	18.086701	17.928578	17.976434	17.664425	17.376897	16.808173	16.451941	16.553575
F49	18.407859	18.337814	17.902751	17.563708	17.976434	17.596901	17.344522	16.932317	16.497242	16.611629
F49	18.407859	18.337814	18.047245	17.695772	17.943894	17.596901	17.376897	16.883604	16.40167	16.465332
F49	18.407859	18.171508	17.902751	17.609199	17.914309	17.707209	17.536008	16.541412	16.497242	16.553575
F49	18.407859	18.40093	17.999947	17.735242	17.752307	17.474804	17.457579	16.655835	16.497242	16.800624
F49	18.407859	18.171508	17.949042	17.512699	17.914309	17.553119	17.457579	16.763472	16.66096	16.700975
F49	18.407859	18.337814	17.902751	17.788379	17.835086	17.474804	17.376897	16.808173	16.538856	16.553575
F49	18.407859	18.171508	17.864695	17.735242	18.019712	17.553119	17.420556	16.718034	16.538856	16.518202
F49	18.589529	18.337814	17.864695	17.928578	17.789527	17.339366	17.488345	16.845935	16.583939	16.119098
F49	18.407859	18.227896	17.864695	17.695772	17.789527	17.553119	17.457579	16.808173	16.356557	16.335117
F49	18.407859	18.227896	17.864695	17.824192	18.019712	17.432671	17.420556	16.718034	16.66096	16.267824
F49	18.877039	18.549066	18.28057	18.103391	18.062001	17.516477	17.457579	17.044719	16.497242	16.648245
F49	18.589529	18.549066	18.123868	17.872328	18.019712	17.259038	17.376897	16.475803	16.497242	16.465332
F49	18.877039	18.549066	18.170014	17.988426	17.976434	17.73708	17.298567	17.098845	16.497242	16.553575
F49	18.589529	18.549066	18.086701	17.928578	18.157412	17.339366	17.612545	17.177491	16.66096	16.397896
F49	18.678283	18.549066	18.28057	17.988426	18.391272	17.707209	17.569847	16.845935	16.621009	16.700975
F49	18.589529	18.549066	18.123868	17.988426	18.102196	17.553119	17.144147	16.992299	16.286942	16.267824
F49	18.589529	18.549066	18.086701	17.988426	17.943894	17.259038	17.259652	16.808173	16.497242	16.518202
F49	18.589529	18.549066	18.047245	18.103391	18.391272	17.516477	17.376897	16.883604	16.356557	17.284217
F49	18.589529	18.549066	18.170014	18.103391	17.914309	17.388829	17.420556	16.932317	16.451941	16.553575
F49	18.678283	18.716736	18.047245	18.103391	18.157412	17.388829	17.690298	16.883604	16.538856	16.518202
F49	18.589529	18.549066	18.170014	17.988426	18.062001	17.388829	17.298567	16.883604	16.497242	16.335117
F49	18.589529	18.549066	17.999947	18.103391	18.102196	17.339366	17.420556	16.845935	16.538856	16.648245
F49	18.678283	18.549066	18.047245	17.928578	18.102196	17.432671	17.298567	16.808173	16.708255	16.553575
F49	18.678283	18.549066	18.333527	17.763121	18.157412	17.214206	17.536008	16.992299	16.621009	16.700975
F49	18.589529	18.716736	18.170014	18.103391	18.102196	17.303304	17.650048	16.932317	16.708255	16.397896
F49	18.877039	18.549066	18.086701	18.103391	18.062001	17.664425	17.690298	16.883604	16.497242	16.553575
F49	18.589529	18.549066	18.086701	17.928578	17.976434	17.432671	17.536008	16.845935	16.451941	16.187673
F50	17.18715	17.722311	17.713474	17.37318	17.789527	17.214206	17.536008	17.427507	17.056038	17.598713
F50	17.134114	17.605197	17.605325	17.326937	17.835086	17.303304	17.569847	17.264139	16.964786	17.545841
F50	17.091695	17.605197	17.764004	17.326937	17.789527	17.339366	17.488345	17.294565	17.056038	17.450143
F50	17.048201	17.605197	17.605325	17.23093	17.752307	17.303304	17.488345	17.393209	17.010509	17.545841
F50	17.091695	17.605197	17.864695	17.084873	17.789527	17.214206	17.569847	17.098845	17.056038	17.656021
F50	17.226496	17.605197	17.864695	17.23093	17.752307	17.388829	17.569847	17.393209	16.964786	17.545841
F50	16.938333	17.605197	17.864695	17.422488	17.701573	17.474804	17.569847	17.264139	16.810779	17.494379
F50	17.048201	17.605197	17.764004	17.326937	17.789527	17.339366	17.488345	16.992299	16.760427	17.494379
F50	17.091695	17.550002	17.820845	17.015779	17.653551	17.214206	17.612545	17.044719	16.964786	17.402157
F50	17.091695	17.672424	17.949042	17.23093	17.701573	17.214206	17.612545	16.992299	17.47192	17.494379
F50	16.89854	17.496651	17.559971	17.084873	17.701573	17.388829	17.569847	17.044719	16.583939	17.545841
F50	17.048201	17.767743	17.559971	17.151025	17.653551	17.259038	17.536008	16.992299	16.853962	17.494379
F50	17.091695	17.672424	17.605325	17.272069	17.527163	17.159465	17.488345	17.044719	16.810779	17.726695
F50	17.091695	17.767743	17.559971	17.23093	17.701573	17.432671	17.569847	17.098845	16.927812	17.450143
F50	16.992753	17.434177	17.605325	17.272069	17.527163	17.159465	17.457579	16.992299	16.927812	17.156952
F50	17.134114	17.434177	17.713474	17.422488	17.46154	17.259038	17.690298	17.177491	17.101817	17.156952
F50	16.82623	17.434177	17.605325	17.272069	17.596796	17.099436	17.569847	16.992299	16.964786	17.200628
F50	17.048201	17.81129	17.949042	17.466547	17.914309	17.259038	17.690298	17.427507	17.258737	17.598713
F50	17.18715	17.81129	17.820845	17.37318	17.835086	17.388829	17.724089	17.365385	17.258737	17.598713
F50	17.134114	17.672424	17.902751	17.466547	17.835086	17.214206	17.690298	17.177491	17.056038	17.494379
F50	17.091695	17.879044	17.999947	17.272069	17.976434	17.159465	17.536008	17.236795	17.152024	17.726695
F50	17.134114	17.672424	17.999947	17.151025	17.976434	17.339366	17.420556	17.236795	17.152024	17.494379
F50	16.938333	17.605197	17.668627	17.23093	17.752307	17.303304	17.376897	17.393209	17.310928	17.402157
F50	17.261947	17.722311	17.668627	17.23093	17.835086	17.159465	17.569847	17.48988	17.199076	17.545841
F50	17.134114	17.672424	17.764004	17.23093	17.701573	17.026547	17.809087	17.427507	17.310928	17.357387
F50	17.226496	17.879044	17.820845	17.272069	17.835086	17.303304	17.650048	17.456324	17.152024	17.357387
F50	17.261947	17.496651	17.764004	17.151025	17.701573	17.214206	17.488345	17.427507	17.310928	17.450143
F50	17.134114	17.879044	17.764004	17.37318	17.789527	17.159465	17.690298	17.264139	17.199076	17.402157
F50	17.261947	17.879044	17.764004	17.326937	17.701573	17.159465	17.376897	17.365385	17.199076	17.494379
F50	17.048201	17.767743	17.764004	17.326937	17.878406	16.963898	17.536008	17.336451	17.101817	17.545841
F50	17.134114	17.672424	17.820845	17.272069	17.878406	17.026547	17.612545	17.365385	17.101817	17.545841
F50	17.261947	17.767743	17.999947	17.609199	17.943894	17.214206	17.724089	17.336451	16.885074	17.450143
F50	17.226496	17.81129	17.764004	17.609199	17.835086	16.922224	17.457579	17.365385	17.199076	17.450143
F50	17.091695	17.496651	17.864695	17.326937	17.914309	16.865763	17.724089	17.336451	17.199076	17.402157
F51	19.101202	17.262815	17.559971	17.735242	18.531604	18.132193	18.23798	18.294218	18.017863	18.351584
F51	18.980452	17.178299	17.764004	17.655449	18.157412	17.772706	18.30686	18.294218	17.915073	18.351584
F51	19.101202	17.372926	17.605325	17.609199	18.157412	18.132193	18.23798	18.294218	18.103123	18.351584
F51	18.980452	17.178299	17.764004	17.512699	18.207246	17.772706	18.30686	18.294218	17.915073	18.351584
F51	19.101202	16.978875	17.713474	17.512699	18.457575	17.994336	18.23798	18.353546	17.768795	18.013589
F51	18.877039	16.82901	17.668627	17.512699	18.157412	17.822574	18.388955	18.201263	17.915073	18.253521
F51	19.101202	16.978875	17.482102	17.466547	18.34078	17.772706	18.23798	18.353546	17.839791	18.351584
F51	18.877039	17.05065	17.482102	17.466547	18.207246	17.628318	18.173747	18.127938	18.017863	18.191187
F51	18.807253	17.118972	17.559971	17.326937	18.157412	17.994336	18.23798	18.294218	18.103123	18.126018
F51	18.807253	17.05065	17.425187	17.151025	18.019712	17.516477	18.068266	18.201263	18.103123	18.253521
F51	18.807253	17.118972	17.37045	17.272069	18.157412	17.861407	18.119507	18.353546	17.915073	18.191187
F51	18.807253	16.978875	17.37045	17.015779	18.34078	17.822574	18.068266	18.127938	17.839791	17.963728
F51	18.807253	17.178299	17.425187	16.768734	18.019712	17.73708	18.119507	18.00579	17.915073	18.126018
F51	18.807253	16.978875	17.256561	16.864819	17.878406	17.707209	18.068266	18.127938	18.017863	18.013589
F51	18.807253	17.221983	17.37045	16.948044	18.102196	17.628318	18.119507	18.00579	17.839791	18.126018
F51	18.807253	17.178299	17.425187	16.948044	17.878406	17.822574	18.23798	18.00579	18.017863	18.126018
F51	18.807253	17.262815	17.559971	16.864819	17.943894	17.73708	18.173747	18.00579	17.915073	18.126018
F51	18.589529	17.550002	17.668627	17.084873	18.102196	17.73708	17.724089	18.127938	17.647622	17.858391
F51	18.807253	17.852186	17.949042	17.326937	17.789527	17.73708	17.895631	18.201263	17.47192	18.525475
F51	18.589529	17.434177	17.668627	17.326937	18.157412	17.553119	17.956042	18.201263	17.586577	17.963728
F51	18.877039	17.550002	17.902751	17.326937	17.878406	17.664425	18.002707	18.294218	17.839791	18.253521
F51	18.807253	17.31687	17.713474	17.563708	18.019712	17.917589	18.23798	18.201263	17.915073	18.075174
F51	18.877039	17.434177	18.223681	17.512699	18.062001	18.132193	18.23798	18.294218	17.915073	18.253521
F51	18.877039	17.434177	17.949042	17.272069	18.062001	17.707209	18.23798	18.294218	17.915073	18.126018
F51	18.877039	17.434177	17.999947	17.512699	17.976434	17.772706	18.23798	18.294218	17.915073	18.253521
F51	18.807253	17.221983	17.864695	17.695772	18.157412	17.861407	18.119507	18.201263	17.915073	18.191187
F51	18.807253	17.672424	18.223681	17.763121	17.752307	17.159465	17.809087	18.00579	17.586577	18.013589
F51	18.877039	17.496651	17.999947	17.655449	17.943894	17.214206	17.724089	18.127938	17.839791	18.013589
F51	18.877039	17.496651	17.713474	17.928578	17.789527	17.099436	17.853708	18.201263	17.647622	17.656021
F51	18.877039	17.496651	18.086701	17.763121	17.943894	17.553119	17.809087	18.127938	17.647622	17.963728
F51	18.980452	17.767743	17.949042	17.928578	17.976434	17.73708	18.30686	18.294218	17.839791	18.126018
F51	18.190249	17.852186	17.559971	17.151025	17.596796	17.707209	17.809087	17.811003	17.310928	17.858391
F51	18.190249	17.672424	17.425187	17.084873	17.943894	17.596901	17.895631	18.127938	17.529219	18.013589
F51	18.495737	17.722311	17.902751	17.151025	17.878406	17.628318	18.23798	18.201263	17.647622	17.790299
F52	16.992753	17.372926	16.82676	17.084873	17.131866	17.099436	17.210954	17.044719	16.708255	17.200628
F52	16.89854	17.262815	16.677978	16.864819	16.96107	16.922224	16.987664	16.883604	16.583939	17.027673
F52	16.938333	17.434177	16.771702	17.084873	17.179699	17.214206	16.987664	16.883604	16.760427	17.116842
F52	16.992753	17.262815	16.605268	16.948044	17.054045	17.026547	16.686825	16.883604	16.760427	16.901396
F52	16.992753	17.31687	16.915883	17.015779	17.054045	17.099436	16.987664	16.992299	16.853962	17.156952
F52	16.938333	17.262815	17.168832	17.084873	17.088655	16.922224	17.086054	16.883604	16.853962	16.901396
F52	17.134114	17.372926	17.096452	16.948044	16.88974	16.865763	16.987664	16.655835	16.621009	16.983197
F52	16.992753	17.31687	17.37045	17.084873	17.012587	16.963898	16.987664	16.883604	16.538856	16.939801
F52	16.992753	17.31687	17.256561	16.948044	16.88974	17.026547	17.086054	16.845935	16.66096	17.200628
F52	16.89854	17.178299	17.256561	16.948044	17.088655	16.963898	17.086054	16.763472	16.538856	16.983197
F52	16.938333	17.221983	17.168832	17.015779	17.323801	17.026547	16.987664	16.718034	16.708255	16.939801
F52	17.091695	17.31687	17.096452	16.948044	16.88974	16.963898	17.086054	16.883604	16.356557	16.983197
F52	16.679238	17.05065	16.522034	16.864819	16.756872	16.922224	16.766728	16.655835	16.497242	16.74373
F52	16.679238	17.118972	16.522034	17.015779	16.88974	17.026547	17.086054	16.808173	16.40167	16.852131
F52	16.679238	17.118972	16.522034	16.695891	17.012587	16.865763	16.686825	16.655835	16.40167	16.611629
F52	16.89854	17.31687	16.677978	17.151025	16.818445	16.865763	17.086054	16.763472	16.538856	16.852131
F52	16.992753	17.221983	16.915883	16.768734	16.59337	16.806505	17.086054	16.763472	16.356557	16.852131
F52	16.82623	17.118972	17.01411	16.864819	17.131866	16.710287	16.987664	16.883604	16.66096	16.901396
F52	17.048201	17.262815	17.01411	16.948044	17.179699	16.806505	17.259652	17.206737	17.101817	17.318106
F52	16.89854	17.31687	17.168832	16.948044	17.054045	16.710287	16.987664	17.044719	16.583939	16.983197
F52	16.7796	17.178299	17.168832	16.768734	17.269421	16.865763	16.987664	16.992299	16.760427	16.983197
F52	16.728552	17.05065	17.01411	16.864819	17.179699	16.865763	16.914506	16.808173	16.451941	16.901396
F52	16.82623	17.05065	17.01411	17.015779	17.224018	16.922224	17.086054	17.098845	16.708255	17.070526
F52	16.728552	17.262815	17.096452	16.864819	17.179699	16.865763	17.144147	17.044719	16.708255	16.983197
F52	16.89854	17.262815	17.168832	17.084873	16.96107	16.865763	17.086054	17.336451	17.258737	17.318106
F52	16.679238	17.178299	16.915883	16.864819	17.012587	16.710287	16.836045	17.206737	16.66096	17.156952
F52	16.992753	17.262815	17.096452	17.084873	16.96107	17.026547	17.259652	17.294565	17.101817	17.235296
F52	16.48956	16.978875	17.01411	17.015779	16.88974	16.806505	16.766728	16.932317	16.885074	16.800624
F52	16.89854	17.05065	17.096452	17.151025	17.012587	16.922224	16.987664	17.141387	16.964786	17.235296
F52	16.7796	17.262815	17.096452	17.015779	17.375763	17.339366	16.914506	17.177491	16.885074	17.235296
F52	16.992753	17.178299	16.915883	16.864819	17.269421	17.099436	16.836045	16.808173	16.583939	16.939801
F52	16.89854	17.221983	17.482102	17.015779	17.179699	16.865763	16.987664	17.141387	17.056038	17.156952
F52	16.992753	16.978875	17.096452	16.864819	16.818445	16.963898	16.836045	16.845935	16.708255	16.800624
F52	16.992753	17.118972	17.168832	17.015779	17.054045	17.026547	16.914506	17.294565	16.853962	17.284217
F53	16.728552	16.978875	17.096452	16.595712	16.88974	17.026547	17.344522	17.48988	16.885074	16.983197
F53	16.679238	16.667286	17.01411	16.647247	17.054045	17.159465	17.376897	17.393209	16.708255	16.74373
F53	16.679238	16.720612	17.096452	16.695891	16.88974	17.026547	17.298567	17.206737	16.964786	16.983197
F53	16.553979	16.667286	17.01411	16.695891	16.88974	16.963898	17.420556	17.427507	16.810779	16.939801
F53	16.7796	16.667286	17.01411	16.595712	16.818445	17.026547	17.259652	17.365385	16.927812	16.901396
F53	16.61806	16.898786	17.01411	16.695891	16.756872	17.099436	17.344522	17.264139	16.885074	16.983197
F53	16.728552	16.82901	16.771702	16.695891	16.59337	17.026547	17.298567	17.393209	16.853962	16.852131
F53	16.7796	16.622591	16.82676	16.647247	16.59337	17.159465	17.144147	17.365385	17.010509	16.852131
F53	16.728552	16.720612	16.82676	16.695891	17.088655	17.259038	17.259652	17.264139	16.885074	16.901396
F53	16.679238	16.772366	17.01411	16.768734	16.88974	17.259038	17.144147	17.264139	16.964786	17.027673
F53	16.679238	16.667286	16.771702	16.647247	16.96107	17.159465	17.210954	17.141387	16.964786	16.983197
F53	16.728552	16.82901	16.82676	16.595712	17.012587	17.099436	17.259652	17.236795	16.964786	16.939801
F53	16.7796	16.622591	17.096452	16.695891	17.054045	17.259038	17.259652	17.177491	16.964786	17.027673
F53	16.61806	16.772366	17.01411	16.768734	16.818445	17.159465	17.210954	17.177491	17.056038	17.116842
F53	16.82623	16.898786	17.01411	16.595712	16.96107	17.259038	17.298567	17.206737	16.964786	16.901396
F53	16.82623	16.720612	17.01411	16.768734	16.96107	17.026547	17.259652	17.236795	16.964786	17.116842
F53	16.61806	16.772366	17.096452	16.595712	16.96107	17.159465	17.298567	17.044719	17.010509	17.116842
F53	16.728552	16.551864	16.771702	16.647247	16.88974	16.922224	17.298567	17.141387	16.853962	16.939801
F53	16.82623	16.219404	16.915883	16.695891	16.756872	16.865763	17.086054	17.294565	16.810779	17.027673
F53	16.82623	16.075963	17.01411	16.647247	16.59337	16.922224	17.210954	17.294565	16.853962	17.027673
F53	16.89854	16.219404	16.915883	16.695891	16.88974	16.922224	17.086054	17.044719	16.885074	17.027673
F53	16.7796	15.970505	16.82676	16.542995	16.477321	16.710287	17.086054	16.883604	16.810779	16.800624
F53	16.679238	15.760173	16.677978	16.647247	16.341237	17.099436	17.210954	16.932317	16.927812	17.156952
F53	16.89854	16.978875	16.915883	16.695891	16.341237	17.303304	17.086054	17.098845	16.810779	16.939801
F53	16.679238	16.720612	17.096452	16.695891	16.818445	17.388829	17.144147	17.365385	16.964786	16.939801
F53	16.728552	16.772366	17.096452	16.695891	16.756872	17.259038	17.210954	17.393209	17.010509	17.070526
F53	16.89854	16.978875	16.771702	16.647247	16.818445	17.259038	16.987664	17.177491	17.056038	17.027673
F53	16.7796	16.772366	16.915883	16.595712	16.680455	17.303304	17.144147	17.294565	17.010509	16.74373
F53	16.61806	16.772366	17.01411	16.595712	16.680455	17.303304	17.144147	17.206737	16.853962	16.901396
F53	16.728552	16.667286	16.915883	16.647247	16.59337	17.099436	17.259652	17.141387	16.964786	16.901396
F53	16.728552	16.720612	17.01411	16.4866	16.59337	17.159465	17.086054	17.294565	17.010509	17.027673
F53	16.938333	16.772366	16.771702	16.768734	16.341237	17.099436	17.144147	17.294565	17.010509	16.901396
F53	16.82623	16.667286	16.915883	16.695891	16.96107	16.806505	17.420556	17.264139	17.010509	17.027673
F53	16.89854	16.772366	16.82676	16.768734	16.59337	17.553119	17.259652	17.393209	16.927812	16.901396
F54	15.960448	15.760173	15.88505	15.460715	16.341237	16.08095	15.990604	16.278515	15.957592	15.984417
F54	16.087633	15.760173	15.812831	15.870678	16.341237	16.400179	15.925401	16.025077	15.870185	16.055005
F54	16.017783	15.760173	16.226231	15.460715	16.341237	16.400179	15.990604	16.389346	15.783242	15.984417
F54	15.960448	15.890636	16.4578	15.600658	16.341237	16.257277	16.060466	16.278515	15.870185	16.267824
F54	16.017783	15.970505	15.965814	15.756247	16.009541	16.08095	15.990604	16.278515	15.957592	16.055005
F54	15.886621	16.482906	16.123757	15.936925	16.341237	16.320754	16.144323	16.278515	15.957592	16.397896
F54	16.017783	15.760173	15.622039	15.698704	16.158705	16.191629	16.060466	16.278515	15.913342	16.267824
F54	15.960448	16.075963	15.622039	15.600658	16.087986	16.400179	15.69812	16.083875	15.957592	16.267824
F54	15.960448	15.970505	15.718632	15.600658	16.244658	16.469964	15.925401	16.025077	16.019794	15.984417
F54	15.960448	15.890636	15.812831	15.600658	16.009541	16.145625	15.69812	16.278515	15.870185	16.335117
F54	15.886621	15.970505	15.812831	15.756247	16.009541	16.191629	15.834948	16.278515	15.783242	16.119098
F54	16.017783	15.760173	15.812831	15.698704	16.087986	16.145625	15.69812	16.278515	16.019794	16.187673
F54	15.960448	16.151661	16.226231	15.936925	16.477321	15.90003	15.925401	16.278515	15.913342	15.984417
F54	15.886621	15.970505	15.965814	15.460715	16.158705	15.90003	15.834948	16.278515	15.957592	16.397896
F54	15.960448	15.890636	16.312709	16.078437	16.477321	16.469964	15.925401	16.389346	15.619575	16.335117
F54	15.886621	15.970505	15.965814	15.460715	16.158705	16.191629	15.925401	16.389346	15.913342	16.397896
F54	15.960448	15.970505	16.226231	15.756247	16.680455	16.191629	15.834948	16.541412	16.093377	16.397896
F54	16.142352	16.151661	16.226231	15.813154	15.733924	16.865763	16.060466	16.083875	15.833994	16.119098
F54	16.017783	15.890636	15.812831	15.936925	15.895729	16.320754	15.834948	16.278515	15.619575	16.055005
F54	16.185775	16.551864	16.226231	15.600658	15.895729	16.522226	15.834948	16.083875	15.957592	16.119098
F54	16.017783	16.978875	16.226231	15.698704	15.733924	16.469964	15.990604	16.083875	15.714487	16.187673
F54	16.017783	16.427559	16.123757	15.756247	15.895729	16.400179	15.990604	16.389346	16.286942	16.335117
F54	16.087633	16.622591	16.388214	15.600658	15.733924	16.191629	15.990604	15.959299	16.093377	16.187673
F54	16.185775	16.151661	16.388214	15.813154	16.087986	16.710287	16.060466	16.655835	16.170065	16.119098
F54	15.73716	15.760173	15.622039	15.460715	15.733924	16.001005	15.69812	15.637866	15.870185	15.755527
F54	15.73716	16.482906	15.622039	15.460715	15.733924	15.90003	15.69812	15.783799	15.619575	15.755527
